Name,BatchKeyPath,Description,BatchValueName,DisplayName,StartMode,ServiceType,NameKeyLastWrite,ParametersKeyLastWrite,Group,ImagePath,ServiceDLL,RequiredPrivileges
PerfNet,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Disabled,Adapter,2008-01-19 11:37:29.7779428,,,,,
PerfOS,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Disabled,Adapter,2008-01-19 11:37:29.7935429,,,,,
PerfProc,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Disabled,Adapter,2008-01-19 11:37:29.7935429,,,,,
pla,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%systemroot%\system32\pla.dll,-501",None,"@%systemroot%\system32\pla.dll,-500",Manual,Win32ShareProcess,2008-01-19 11:40:34.1243245,2008-01-19 11:37:29.7935429,,%SystemRoot%\System32\svchost.exe -k LocalServiceNoNetwork,,SeImpersonatePrivilege
PlugPlay,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%SystemRoot%\system32\umpnpmgr.dll,-101",None,"@%SystemRoot%\system32\umpnpmgr.dll,-100",Automatic,Win32ShareProcess,2008-01-19 11:37:29.7935429,2008-01-19 11:37:29.7935429,PlugPlay,%SystemRoot%\system32\svchost.exe -k DcomLaunch,,SeTcbPrivilege SeSecurityPrivilege SeAssignPrimaryTokenPrivilege SeTakeOwnershipPrivilege SeLoadDriverPrivilege SeBackupPrivilege SeRestorePrivilege SeImpersonatePrivilege SeAuditPrivilege SeChangeNotifyPrivilege SeUndockPrivilege SeDebugPrivilege
PolicyAgent,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%SystemRoot%\system32\polstore.dll,-5011",None,"@%SystemRoot%\System32\polstore.dll,-5010",Automatic,Win32ShareProcess,2008-01-19 11:37:29.7935429,2008-01-19 11:37:29.7935429,,%SystemRoot%\system32\svchost.exe -k NetworkServiceNetworkRestricted,,SeAuditPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege
PortProxy,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Disabled,Adapter,2008-01-19 11:37:29.7935429,,,,,
PptpMiniport,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%systemroot%\system32\rascfg.dll,-32006",None,"@%systemroot%\system32\rascfg.dll,-32006",Manual,KernelDriver,2015-09-13 04:18:01.5625000,,,system32\DRIVERS\raspptp.sys,,
Processor,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,Processor Driver,Disabled,KernelDriver,2015-08-24 06:51:54.6406250,,Extended Base,\SystemRoot\system32\drivers\processr.sys,,
ProfSvc,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%systemroot%\system32\profsvc.dll,-301",None,"@%systemroot%\system32\profsvc.dll,-300",Automatic,Win32ShareProcess,2008-01-19 11:37:29.7935429,2008-01-19 11:37:29.7935429,profsvc_group,%systemroot%\system32\svchost.exe -k netsvcs,,SeBackupPrivilege SeRestorePrivilege SeTakeOwnershipPrivilege SeDebugPrivilege SeImpersonatePrivilege
ProtectedStorage,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%systemroot%\system32\psbase.dll,-301",None,"@%systemroot%\system32\psbase.dll,-300",Manual,Win32ShareProcess,2008-01-19 11:37:32.1491580,,,%SystemRoot%\system32\lsass.exe,,
PSched,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%SystemRoot%\System32\drivers\pacer.sys,-101",None,"@%SystemRoot%\System32\drivers\pacer.sys,-101",System,KernelDriver,2015-09-13 04:18:01.5625000,2008-01-19 11:40:59.5680876,NDIS,system32\DRIVERS\pacer.sys,,
ql2300,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,QLogic Fibre Channel Miniport Driver,Disabled,KernelDriver,2015-08-24 06:51:53.6250000,2008-01-19 11:37:29.7935429,SCSI Miniport,\SystemRoot\system32\drivers\ql2300.sys,,
ql40xx,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,QLogic iSCSI Miniport Driver,Disabled,KernelDriver,2015-08-24 06:51:53.5937500,2008-01-19 11:37:29.7935429,SCSI Miniport,\SystemRoot\system32\drivers\ql40xx.sys,,
RasAcd,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,Remote Access Auto Connection Driver,None,Remote Access Auto Connection Driver,System,KernelDriver,2015-09-13 04:18:01.5625000,2008-01-19 11:37:29.7935429,Streams Drivers,System32\DRIVERS\rasacd.sys,,
RasAuto,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%Systemroot%\system32\rasauto.dll,-201",None,"@%Systemroot%\system32\rasauto.dll,-200",Manual,Win32ShareProcess,2008-01-19 11:38:02.0077494,2008-01-19 11:38:02.0077494,,%SystemRoot%\System32\svchost.exe -k netsvcs,,SeImpersonatePrivilege SeTcbPrivilege SeIncreaseQuotaPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeAssignPrimaryTokenPrivilege
Rasl2tp,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%systemroot%\system32\rascfg.dll,-32005",None,"@%systemroot%\system32\rascfg.dll,-32005",Manual,KernelDriver,2015-09-13 04:18:01.5625000,,,system32\DRIVERS\rasl2tp.sys,,
RasMan,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%Systemroot%\system32\rasmans.dll,-201",None,"@%Systemroot%\system32\rasmans.dll,-200",Manual,Win32ShareProcess,2008-01-19 11:38:02.1949506,2008-01-19 11:38:02.1949506,,%SystemRoot%\System32\svchost.exe -k netsvcs,,SeImpersonatePrivilege SeIncreaseQuotaPrivilege SeTcbPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeAssignPrimaryTokenPrivilege
RasPppoe,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%systemroot%\system32\rascfg.dll,-32007",None,"@%systemroot%\system32\rascfg.dll,-32007",Manual,KernelDriver,2015-09-13 04:18:01.5625000,,,system32\DRIVERS\raspppoe.sys,,
RasSstp,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%systemroot%\system32\sstpsvc.dll,-202",None,"@%systemroot%\system32\sstpsvc.dll,-202",Manual,KernelDriver,2015-09-13 04:18:01.5625000,,,system32\DRIVERS\rassstp.sys,,
rdbss,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,Provides the framework for network mini-redirectors,None,Redirected Buffering Sub Sysytem,System,FileSystemDriver,2015-09-13 04:18:01.5625000,,Network,system32\DRIVERS\rdbss.sys,,
RDPCDD,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,RDPDD Chained DD,None,RDPCDD,System,KernelDriver,2015-09-13 04:18:01.5625000,,Video Save,System32\DRIVERS\RDPCDD.sys,,
RDPDD,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Disabled,Adapter,2008-01-19 11:37:29.7935429,,,,,
rdpdr,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,Terminal Server Device Redirector Driver,Manual,KernelDriver,2015-09-13 04:18:01.5625000,,,system32\DRIVERS\rdpdr.sys,,
RDPENCDD,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,RDP Encoder Mirror Driver,None,RDP Encoder Mirror Driver,System,KernelDriver,2015-09-13 04:18:01.5625000,,Video Save,system32\drivers\rdpencdd.sys,,
RDPNP,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%systemroot%\system32\drprov.dll,-101",None,"@%systemroot%\system32\drprov.dll,-100",Disabled,Adapter,2008-01-19 11:37:29.7935429,,,,,
RDPWD,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,RDP Winstation Driver,Manual,KernelDriver,2008-01-19 11:37:29.7935429,,,,,
RemoteAccess,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%Systemroot%\system32\mprdim.dll,-201",None,"@%Systemroot%\system32\mprdim.dll,-200",Disabled,Win32ShareProcess,2008-01-19 11:38:03.9889621,2008-01-19 11:38:03.9733620,,%SystemRoot%\System32\svchost.exe -k netsvcs,%SystemRoot%\System32\mprdim.dll,SeChangeNotifyPrivilege SeLoadDriverPrivilege SeImpersonatePrivilege SeAuditPrivilege
RemoteRegistry,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@regsvc.dll,-2",None,"@regsvc.dll,-1",Automatic,Win32ShareProcess,2008-01-19 11:37:29.7935429,2008-01-19 11:37:29.7935429,,%SystemRoot%\system32\svchost.exe -k regsvc,,SeCreateGlobalPrivilege SeImpersonatePrivilege
RpcLocator,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%systemroot%\system32\Locator.exe,-3",None,"@%systemroot%\system32\Locator.exe,-2",Manual,Win32OwnProcess,2008-01-19 11:37:29.7935429,,,%SystemRoot%\system32\locator.exe,,
RpcSs,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@oleres.dll,-5011",None,"@oleres.dll,-5010",Automatic,Win32ShareProcess,2008-01-19 11:38:13.1618209,2008-01-19 11:38:13.1618209,COM Infrastructure,%SystemRoot%\system32\svchost.exe -k rpcss,,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege
RSoPProv,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@gpapi.dll,-115",None,"@gpapi.dll,-114",Manual,Win32ShareProcess,2008-01-19 11:37:29.7935429,,,%SystemRoot%\system32\RSoPProv.exe,,
rspndr,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,Link-Layer Topology Discovery Responder,Automatic,KernelDriver,2015-09-13 04:18:01.5625000,,NDIS,system32\DRIVERS\rspndr.sys,,
s3cap,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,Microsoft Emulated S3 Device Cap Driver,Disabled,KernelDriver,2015-08-24 06:51:53.2656250,2008-01-19 11:37:29.7935429,Video,\SystemRoot\system32\drivers\s3cap.sys,,
sacdrv,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,sacdrv,Boot,KernelDriver,2015-09-13 04:18:01.5781250,,EMS,system32\DRIVERS\sacdrv.sys,,
sacsvr,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%systemroot%\system32\sacsvr.dll,-501",None,"@%systemroot%\system32\sacsvr.dll,-500",Manual,Win32ShareProcess,2008-01-19 11:37:29.7935429,2008-01-19 11:37:29.7935429,,%SystemRoot%\System32\svchost.exe -k netsvcs,,
SamSs,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%SystemRoot%\system32\samsrv.dll,-2",None,"@%SystemRoot%\system32\samsrv.dll,-1",Automatic,Win32ShareProcess,2008-01-19 11:40:23.5162565,,MS_WindowsLocalValidation,%SystemRoot%\system32\lsass.exe,,
sbp2port,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,SBP-2 Transport/Protocol Bus Driver,Disabled,KernelDriver,2015-08-24 06:51:54.9062500,,,\SystemRoot\system32\drivers\sbp2port.sys,,
SCardSvr,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%SystemRoot%\System32\SCardSvr.dll,-5",None,"@%SystemRoot%\System32\SCardSvr.dll,-1",Manual,Win32ShareProcess,2008-01-19 11:37:54.4729011,2008-01-19 11:37:29.8247431,SmartCardGroup,%SystemRoot%\system32\svchost.exe -k LocalService,,SeCreateGlobalPrivilege SeChangeNotifyPrivilege SeImpersonatePrivilege
Schedule,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%SystemRoot%\system32\schedsvc.dll,-101",None,"@%SystemRoot%\system32\schedsvc.dll,-100",Automatic,Win32ShareProcess,2008-01-19 11:37:45.1128411,2008-01-19 11:37:29.7935429,SchedulerGroup,%systemroot%\system32\svchost.exe -k netsvcs,,SeIncreaseQuotaPrivilege SeChangeNotifyPrivilege SeAuditPrivilege SeImpersonatePrivilege SeAssignPrimaryTokenPrivilege SeTcbPrivilege SeRestorePrivilege
SCPolicySvc,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%SystemRoot%\System32\certprop.dll,-14",None,"@%SystemRoot%\System32\certprop.dll,-13",Manual,Win32ShareProcess,2008-01-19 11:37:54.9253040,2008-01-19 11:37:29.7935429,,%SystemRoot%\system32\svchost.exe -k netsvcs,,SeCreateGlobalPrivilege SeTcbPrivilege SeChangeNotifyPrivilege SeImpersonatePrivilege
secdrv,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,Security Driver,Automatic,KernelDriver,2015-09-13 04:18:01.5625000,,,,,
seclogon,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%SystemRoot%\system32\seclogon.dll,-7000",None,"@%SystemRoot%\system32\seclogon.dll,-7001",Automatic,Win32ShareProcess,2008-01-19 11:37:29.7935429,2008-01-19 11:37:29.7935429,,%windir%\system32\svchost.exe -k netsvcs,,SeTcbPrivilege SeRestorePrivilege SeBackupPrivilege SeAssignPrimaryTokenPrivilege SeIncreaseQuotaPrivilege SeImpersonatePrivilege
SENS,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%SystemRoot%\system32\Sens.dll,-201",None,"@%SystemRoot%\system32\Sens.dll,-200",Automatic,Win32ShareProcess,2008-01-19 11:37:50.4636754,2008-01-19 11:37:29.7935429,ProfSvc_Group,%SystemRoot%\system32\svchost.exe -k netsvcs,,SeAuditPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege SeTcbPrivilege
Serenum,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,Serenum Filter Driver,Manual,KernelDriver,2008-01-19 11:37:29.7935429,,PNP Filter,\SystemRoot\system32\drivers\serenum.sys,,
Serial,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,Serial Port Driver,Disabled,KernelDriver,2015-08-24 06:51:55.2812500,,Extended base,\SystemRoot\system32\drivers\serial.sys,,
sermouse,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,Serial Mouse Driver,Disabled,KernelDriver,2015-08-24 06:51:54.9531250,,Pointer Port,\SystemRoot\system32\drivers\sermouse.sys,,
ServiceModelEndpoint 3.0.0.0,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Disabled,Adapter,2015-08-23 21:25:50.9068750,,,,,
ServiceModelOperation 3.0.0.0,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Disabled,Adapter,2015-08-23 21:25:50.9068750,,,,,
ServiceModelService 3.0.0.0,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Disabled,Adapter,2015-08-23 21:25:50.9068750,,,,,
SessionEnv,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%SystemRoot%\System32\SessEnv.dll,-1027",None,"@%SystemRoot%\System32\SessEnv.dll,-1026",Manual,Win32ShareProcess,2008-01-19 11:40:55.4964615,2008-01-19 11:37:29.7935429,,%SystemRoot%\System32\svchost.exe -k netsvcs,%SystemRoot%\system32\sessenv.dll,SeImpersonatePrivilege
sffdisk,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,SFF Storage Class Driver,Disabled,KernelDriver,2015-08-24 06:51:52.6875000,,,\SystemRoot\system32\drivers\sffdisk.sys,,
sffp_mmc,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,SFF Storage Protocol Driver for MMC,Manual,KernelDriver,2008-01-19 11:37:29.7935429,2008-01-19 11:37:29.7935429,,\SystemRoot\system32\drivers\sffp_mmc.sys,,
sffp_sd,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,SFF Storage Protocol Driver for SDBus,Manual,KernelDriver,2008-01-19 11:37:29.7935429,2008-01-19 11:37:29.7935429,,\SystemRoot\system32\drivers\sffp_sd.sys,,
sfloppy,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,High-Capacity Floppy Disk Drive,Disabled,KernelDriver,2015-08-24 06:51:54.3906250,,,\SystemRoot\system32\drivers\sfloppy.sys,,
SharedAccess,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%SystemRoot%\system32\ipnathlp.dll,-107",None,"@%SystemRoot%\system32\ipnathlp.dll,-106",Disabled,Win32ShareProcess,2008-01-19 11:37:29.7935429,2008-01-19 11:37:29.7935429,,%SystemRoot%\System32\svchost.exe -k netsvcs,,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege SeLoadDriverPrivilege SeTakeOwnershipPrivilege
ShellHWDetection,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%SystemRoot%\System32\shsvcs.dll,-12289",None,"@%SystemRoot%\System32\shsvcs.dll,-12288",Automatic,Win32ShareProcess,2008-01-19 11:37:40.1364092,2008-01-19 11:37:40.2456099,ShellSvcGroup,%SystemRoot%\System32\svchost.exe -k netsvcs,,
sisagp,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,SIS AGP Bus Filter,Manual,KernelDriver,2008-01-19 11:37:29.7935429,,PnP Filter,\SystemRoot\system32\drivers\sisagp.sys,,
SiSRaid2,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Disabled,KernelDriver,2015-08-24 06:51:53.7500000,2008-01-19 11:37:29.7935429,SCSI Miniport,\SystemRoot\system32\drivers\sisraid2.sys,,
SiSRaid4,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Disabled,KernelDriver,2015-08-24 06:51:53.7187500,2008-01-19 11:37:29.7935429,SCSI Miniport,\SystemRoot\system32\drivers\sisraid4.sys,,
slsvc,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%SystemRoot%\system32\SLsvc.exe,-100",None,"@%SystemRoot%\system32\SLsvc.exe,-101",Automatic,Win32OwnProcess,2008-01-19 11:37:29.7935429,,ProfSvc_Group,%SystemRoot%\system32\SLsvc.exe,,SeAuditPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege
SLUINotify,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%SystemRoot%\system32\SLUINotify.dll,-102",None,"@%SystemRoot%\system32\SLUINotify.dll,-103",Manual,Win32ShareProcess,2008-01-19 11:41:16.3537952,2008-01-19 11:37:29.8091430,,%SystemRoot%\system32\svchost.exe -k LocalService,,SeChangeNotifyPrivilege SeImpersonatePrivilege
Smb,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%SystemRoot%\system32\tcpipcfg.dll,-50006",None,"@%SystemRoot%\system32\tcpipcfg.dll,-50005",System,KernelDriver,2015-09-13 04:18:01.5625000,2008-01-19 11:47:07.6021545,PNP_TDI,system32\DRIVERS\smb.sys,,
SMSvcHost 3.0.0.0,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Disabled,Adapter,2015-08-23 21:25:50.9068750,,,,,
SNMPTRAP,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%SystemRoot%\system32\snmptrap.exe,-4",None,"@%SystemRoot%\system32\snmptrap.exe,-3",Manual,Win32OwnProcess,2008-01-19 11:37:29.8091430,,,%SystemRoot%\System32\snmptrap.exe,,SeChangeNotifyPrivilege
spldr,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,Security Processor Loader Driver,Boot,KernelDriver,2015-09-13 04:18:01.5625000,,,,,
Spooler,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%systemroot%\system32\spoolsv.exe,-2",None,"@%systemroot%\system32\spoolsv.exe,-1",Automatic,"Win32OwnProcess, InteractiveProcess",2008-01-19 11:40:30.3647004,,SpoolerGroup,%SystemRoot%\System32\spoolsv.exe,,SeTcbPrivilege SeImpersonatePrivilege SeAuditPrivilege SeChangeNotifyPrivilege SeLoadDriverPrivilege SeAssignPrimaryTokenPrivilege
srv,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Manual,FileSystemDriver,2015-09-13 04:18:01.5625000,,Network,System32\DRIVERS\srv.sys,,
srv2,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,Default SDDL for Windows Resource Protected file,None,srv2,Manual,FileSystemDriver,2015-09-13 04:18:01.5625000,,Network,System32\DRIVERS\srv2.sys,,
srvnet,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Manual,FileSystemDriver,2015-09-13 04:18:01.5625000,,Network,System32\DRIVERS\srvnet.sys,,
SSDPSRV,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%systemroot%\system32\ssdpsrv.dll,-101",None,"@%systemroot%\system32\ssdpsrv.dll,-100",Disabled,Win32ShareProcess,2008-01-19 11:37:47.2968551,2008-01-19 11:37:29.8091430,,%SystemRoot%\system32\svchost.exe -k LocalService,,SeChangeNotifyPrivilege SeCreateGlobalPrivilege
SstpSvc,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%SystemRoot%\system32\sstpsvc.dll,-201",None,"@%SystemRoot%\system32\sstpsvc.dll,-200",Manual,Win32ShareProcess,2008-01-19 11:37:48.7944647,2008-01-19 11:37:48.7944647,,%SystemRoot%\system32\svchost.exe -k LocalService,,SeChangeNotifyPrivilege
storflt,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,Disk VMBUS Acceleration Filter Driver,Boot,KernelDriver,2015-09-13 04:18:01.5625000,,Extended Base,system32\drivers\storflt.sys,,
storvsc,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Disabled,KernelDriver,2015-08-24 06:51:52.4531250,,Base,\SystemRoot\system32\drivers\storvsc.sys,,
swenum,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,Software Bus Driver,Manual,KernelDriver,2015-09-13 04:18:01.5625000,,,system32\DRIVERS\swenum.sys,,
swprv,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%SystemRoot%\System32\swprv.dll,-102",None,"@%SystemRoot%\System32\swprv.dll,-103",Manual,Win32OwnProcess,2008-01-19 11:37:29.8091430,2008-01-19 11:37:29.8091430,,%SystemRoot%\System32\svchost.exe -k swprv,,SeBackupPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeCreatePermanentPrivilege SeImpersonatePrivilege SeManageVolumePrivilege SeRestorePrivilege SeIncreaseBasePriorityPrivilege SeManageVolumePrivilege SeRestorePrivilege SeTcbPrivilege
Symc8xx,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Disabled,KernelDriver,2015-08-24 06:51:54.1406250,2008-01-19 11:37:29.8091430,SCSI Miniport,\SystemRoot\system32\drivers\symc8xx.sys,,
Sym_hi,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Disabled,KernelDriver,2015-08-24 06:51:54.0937500,2008-01-19 11:37:29.8091430,SCSI Miniport,\SystemRoot\system32\drivers\sym_hi.sys,,
Sym_u3,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,,None,,Disabled,KernelDriver,2015-08-24 06:51:54.0468750,2008-01-19 11:37:29.8091430,SCSI Miniport,\SystemRoot\system32\drivers\sym_u3.sys,,
SysMain,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet001\Services,"@%SystemRoot%\system32\sysmain.dll,-1001",None,"@%SystemRoot%\system32\sysmain.dll,-1000",Disabled,Win32ShareProcess,2008-01-19 11:37:29.8091430,2008-01-19 11:37:29.8091430,,%systemroot%\system32\svchost.exe -k LocalSystemNetworkRestricted,,SeTcbPrivilege SeProfileSingleProcessPrivilege SeTakeOwnershipPrivilege SeDebugPrivilege
